     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      2048,         0,         0,   0.272,chromobius,6d41e118d1a362c7e7053d396bba9ba23f4a95e7f59e9b24df6c614891a07073,"{""d"":9,""p"":0.00041753189365604,""r"":36}",
      3072,         0,         0,   0.396,chromobius,6d41e118d1a362c7e7053d396bba9ba23f4a95e7f59e9b24df6c614891a07073,"{""d"":9,""p"":0.00041753189365604,""r"":36}",
      4096,         1,         0,   0.518,chromobius,6d41e118d1a362c7e7053d396bba9ba23f4a95e7f59e9b24df6c614891a07073,"{""d"":9,""p"":0.00041753189365604,""r"":36}",
      5120,         0,         0,   0.640,chromobius,6d41e118d1a362c7e7053d396bba9ba23f4a95e7f59e9b24df6c614891a07073,"{""d"":9,""p"":0.00041753189365604,""r"":36}",
      7168,         1,         0,   0.885,chromobius,6d41e118d1a362c7e7053d396bba9ba23f4a95e7f59e9b24df6c614891a07073,"{""d"":9,""p"":0.00041753189365604,""r"":36}",
      9216,         1,         0,    1.16,chromobius,6d41e118d1a362c7e7053d396bba9ba23f4a95e7f59e9b24df6c614891a07073,"{""d"":9,""p"":0.00041753189365604,""r"":36}",
     13312,         2,         0,    1.66,chromobius,6d41e118d1a362c7e7053d396bba9ba23f4a95e7f59e9b24df6c614891a07073,"{""d"":9,""p"":0.00041753189365604,""r"":36}",
    336896,        28,         0,    32.2,chromobius,30d092a27127e07d56becbbf1546af9bdf9fdd9ded693d4bc16433098a42466d,"{""d"":9,""p"":0.0003039195382313198,""r"":36}",
     18432,         5,         0,    2.27,chromobius,6d41e118d1a362c7e7053d396bba9ba23f4a95e7f59e9b24df6c614891a07073,"{""d"":9,""p"":0.00041753189365604,""r"":36}",
     24576,         8,         0,    3.09,chromobius,6d41e118d1a362c7e7053d396bba9ba23f4a95e7f59e9b24df6c614891a07073,"{""d"":9,""p"":0.00041753189365604,""r"":36}",
    300032,        37,         0,    32.1,chromobius,742af1cb29ef6ea93558332c302ac2b3ef6b21d1638a1ee669c7704ffb700372,"{""d"":9,""p"":0.0003562247890262444,""r"":36}",
     34816,        10,         0,    4.36,chromobius,6d41e118d1a362c7e7053d396bba9ba23f4a95e7f59e9b24df6c614891a07073,"{""d"":9,""p"":0.00041753189365604,""r"":36}",
     49152,        18,         0,    6.06,chromobius,6d41e118d1a362c7e7053d396bba9ba23f4a95e7f59e9b24df6c614891a07073,"{""d"":9,""p"":0.00041753189365604,""r"":36}",
   2570240,       284,         0,    42.9,chromobius,1933d8422a70a28b200ba6e5df7de5ea2c9ef909684c1f6977ed6ce1abc42aba,"{""d"":7,""p"":0.00016102620275609394,""r"":28}",
       273,         0,         0,   0.040,chromobius,9d0476e44504ea42c90914d9139eb472c15d27ebc36193e96fd23d4ae522fef0,"{""d"":9,""p"":0.0004893900918477494,""r"":36}",
      1024,         0,         0,   0.164,chromobius,9d0476e44504ea42c90914d9139eb472c15d27ebc36193e96fd23d4ae522fef0,"{""d"":9,""p"":0.0004893900918477494,""r"":36}",
      1024,         0,         0,   0.162,chromobius,9d0476e44504ea42c90914d9139eb472c15d27ebc36193e96fd23d4ae522fef0,"{""d"":9,""p"":0.0004893900918477494,""r"":36}",
      1024,         1,         0,   0.160,chromobius,9d0476e44504ea42c90914d9139eb472c15d27ebc36193e96fd23d4ae522fef0,"{""d"":9,""p"":0.0004893900918477494,""r"":36}",
      1024,         0,         0,   0.191,chromobius,9d0476e44504ea42c90914d9139eb472c15d27ebc36193e96fd23d4ae522fef0,"{""d"":9,""p"":0.0004893900918477494,""r"":36}",
      1024,         3,         0,   0.166,chromobius,9d0476e44504ea42c90914d9139eb472c15d27ebc36193e96fd23d4ae522fef0,"{""d"":9,""p"":0.0004893900918477494,""r"":36}",
      1024,         1,         0,   0.170,chromobius,9d0476e44504ea42c90914d9139eb472c15d27ebc36193e96fd23d4ae522fef0,"{""d"":9,""p"":0.0004893900918477494,""r"":36}",
      1024,         0,         0,   0.161,chromobius,9d0476e44504ea42c90914d9139eb472c15d27ebc36193e96fd23d4ae522fef0,"{""d"":9,""p"":0.0004893900918477494,""r"":36}",
      1024,         1,         0,   0.163,chromobius,9d0476e44504ea42c90914d9139eb472c15d27ebc36193e96fd23d4ae522fef0,"{""d"":9,""p"":0.0004893900918477494,""r"":36}",
      2048,         1,         0,   0.335,chromobius,9d0476e44504ea42c90914d9139eb472c15d27ebc36193e96fd23d4ae522fef0,"{""d"":9,""p"":0.0004893900918477494,""r"":36}",
      2048,         0,         0,   0.317,chromobius,9d0476e44504ea42c90914d9139eb472c15d27ebc36193e96fd23d4ae522fef0,"{""d"":9,""p"":0.0004893900918477494,""r"":36}",
      3072,         4,         0,   0.491,chromobius,9d0476e44504ea42c90914d9139eb472c15d27ebc36193e96fd23d4ae522fef0,"{""d"":9,""p"":0.0004893900918477494,""r"":36}",
      4096,         1,         0,   0.665,chromobius,9d0476e44504ea42c90914d9139eb472c15d27ebc36193e96fd23d4ae522fef0,"{""d"":9,""p"":0.0004893900918477494,""r"":36}",
      5120,         1,         0,   0.818,chromobius,9d0476e44504ea42c90914d9139eb472c15d27ebc36193e96fd23d4ae522fef0,"{""d"":9,""p"":0.0004893900918477494,""r"":36}",
      7168,         4,         0,    1.13,chromobius,9d0476e44504ea42c90914d9139eb472c15d27ebc36193e96fd23d4ae522fef0,"{""d"":9,""p"":0.0004893900918477494,""r"":36}",
     10240,         3,         0,    1.62,chromobius,9d0476e44504ea42c90914d9139eb472c15d27ebc36193e96fd23d4ae522fef0,"{""d"":9,""p"":0.0004893900918477494,""r"":36}",
     68608,        16,         0,    8.44,chromobius,6d41e118d1a362c7e7053d396bba9ba23f4a95e7f59e9b24df6c614891a07073,"{""d"":9,""p"":0.00041753189365604,""r"":36}",
     14336,         8,         0,    2.21,chromobius,9d0476e44504ea42c90914d9139eb472c15d27ebc36193e96fd23d4ae522fef0,"{""d"":9,""p"":0.0004893900918477494,""r"":36}",
     20480,         8,         0,    3.15,chromobius,9d0476e44504ea42c90914d9139eb472c15d27ebc36193e96fd23d4ae522fef0,"{""d"":9,""p"":0.0004893900918477494,""r"":36}",
     27648,         8,         0,    4.37,chromobius,9d0476e44504ea42c90914d9139eb472c15d27ebc36193e96fd23d4ae522fef0,"{""d"":9,""p"":0.0004893900918477494,""r"":36}",
     94208,        21,         0,    11.8,chromobius,6d41e118d1a362c7e7053d396bba9ba23f4a95e7f59e9b24df6c614891a07073,"{""d"":9,""p"":0.00041753189365604,""r"":36}",
     38912,        20,         0,    6.12,chromobius,9d0476e44504ea42c90914d9139eb472c15d27ebc36193e96fd23d4ae522fef0,"{""d"":9,""p"":0.0004893900918477494,""r"":36}",
    472064,        41,         0,    45.0,chromobius,30d092a27127e07d56becbbf1546af9bdf9fdd9ded693d4bc16433098a42466d,"{""d"":9,""p"":0.0003039195382313198,""r"":36}",
     54272,        26,         0,    8.49,chromobius,9d0476e44504ea42c90914d9139eb472c15d27ebc36193e96fd23d4ae522fef0,"{""d"":9,""p"":0.0004893900918477494,""r"":36}",
    131072,        35,         0,    16.4,chromobius,6d41e118d1a362c7e7053d396bba9ba23f4a95e7f59e9b24df6c614891a07073,"{""d"":9,""p"":0.00041753189365604,""r"":36}",
    425984,        74,         0,    45.0,chromobius,742af1cb29ef6ea93558332c302ac2b3ef6b21d1638a1ee669c7704ffb700372,"{""d"":9,""p"":0.0003562247890262444,""r"":36}",
     75776,        24,         0,    11.8,chromobius,9d0476e44504ea42c90914d9139eb472c15d27ebc36193e96fd23d4ae522fef0,"{""d"":9,""p"":0.0004893900918477494,""r"":36}",
   1117184,        56,         0,    88.1,chromobius,0dfcdd01ff4b129ab320feaad1507a83a0f4fb7df5fe137633177dbc129fb064,"{""d"":9,""p"":0.0002592943797404667,""r"":36}",
   1761280,        44,         0,   119.8,chromobius,b2fdedaf2736c49aeeac6ff3824ec0c0e2579b4bfa3da33f49b4a4ea803176fa,"{""d"":9,""p"":0.000221221629107045,""r"":36}",
    187392,        47,         0,    23.0,chromobius,6d41e118d1a362c7e7053d396bba9ba23f4a95e7f59e9b24df6c614891a07073,"{""d"":9,""p"":0.00041753189365604,""r"":36}",
    105472,        39,         0,    16.5,chromobius,9d0476e44504ea42c90914d9139eb472c15d27ebc36193e96fd23d4ae522fef0,"{""d"":9,""p"":0.0004893900918477494,""r"":36}",
   3529728,         2,         0,   119.6,chromobius,d435b0738dddff8c9c97098fbc8c7601cea70b25c1fde457f60a1d44276b0181,"{""d"":9,""p"":0.0001,""r"":36}",
   7052143,       593,         0,   112.3,chromobius,eee084ee67f7244aad6f968a9d9cd1ca5c965523f4a7328894b967b71503a975,"{""d"":7,""p"":0.00013738237958832623,""r"":28}",
       273,         0,         0,   0.054,chromobius,a531c234232457d726b5a1c54e5060adc9de1e39ba8612280364d5e97fe72b9f,"{""d"":9,""p"":0.0005736152510448681,""r"":36}",
      1024,         0,         0,   0.192,chromobius,a531c234232457d726b5a1c54e5060adc9de1e39ba8612280364d5e97fe72b9f,"{""d"":9,""p"":0.0005736152510448681,""r"":36}",
   3077120,        12,         0,   119.7,chromobius,bb28022bf77a548706203d2a8e339b5057b78055ca6aad7d1ae7a7ea4ee6aa4b,"{""d"":9,""p"":0.00011721022975334806,""r"":36}",
      1024,         0,         0,   0.192,chromobius,a531c234232457d726b5a1c54e5060adc9de1e39ba8612280364d5e97fe72b9f,"{""d"":9,""p"":0.0005736152510448681,""r"":36}",
      1024,         1,         0,   0.191,chromobius,a531c234232457d726b5a1c54e5060adc9de1e39ba8612280364d5e97fe72b9f,"{""d"":9,""p"":0.0005736152510448681,""r"":36}",
      1024,         0,         0,   0.187,chromobius,a531c234232457d726b5a1c54e5060adc9de1e39ba8612280364d5e97fe72b9f,"{""d"":9,""p"":0.0005736152510448681,""r"":36}",
      1024,         0,         0,   0.171,chromobius,a531c234232457d726b5a1c54e5060adc9de1e39ba8612280364d5e97fe72b9f,"{""d"":9,""p"":0.0005736152510448681,""r"":36}",
      1024,         0,         0,   0.183,chromobius,a531c234232457d726b5a1c54e5060adc9de1e39ba8612280364d5e97fe72b9f,"{""d"":9,""p"":0.0005736152510448681,""r"":36}",
      1024,         3,         0,   0.178,chromobius,a531c234232457d726b5a1c54e5060adc9de1e39ba8612280364d5e97fe72b9f,"{""d"":9,""p"":0.0005736152510448681,""r"":36}",
      1024,         0,         0,   0.181,chromobius,a531c234232457d726b5a1c54e5060adc9de1e39ba8612280364d5e97fe72b9f,"{""d"":9,""p"":0.0005736152510448681,""r"":36}",
      2048,         1,         0,   0.375,chromobius,a531c234232457d726b5a1c54e5060adc9de1e39ba8612280364d5e97fe72b9f,"{""d"":9,""p"":0.0005736152510448681,""r"":36}",
      2048,         1,         0,   0.366,chromobius,a531c234232457d726b5a1c54e5060adc9de1e39ba8612280364d5e97fe72b9f,"{""d"":9,""p"":0.0005736152510448681,""r"":36}",
      3072,         1,         0,   0.565,chromobius,a531c234232457d726b5a1c54e5060adc9de1e39ba8612280364d5e97fe72b9f,"{""d"":9,""p"":0.0005736152510448681,""r"":36}",
      4096,         3,         0,   0.752,chromobius,a531c234232457d726b5a1c54e5060adc9de1e39ba8612280364d5e97fe72b9f,"{""d"":9,""p"":0.0005736152510448681,""r"":36}",
   2661376,        20,         0,   119.7,chromobius,fed76d20d5fd81bb6f542ec7d6f52dfb462d8fe8219a1fa3276e2c0348ad7d17,"{""d"":9,""p"":0.00013738237958832623,""r"":36}",
      5120,         4,         0,   0.917,chromobius,a531c234232457d726b5a1c54e5060adc9de1e39ba8612280364d5e97fe72b9f,"{""d"":9,""p"":0.0005736152510448681,""r"":36}",
      6144,         8,         0,    1.12,chromobius,a531c234232457d726b5a1c54e5060adc9de1e39ba8612280364d5e97fe72b9f,"{""d"":9,""p"":0.0005736152510448681,""r"":36}",
      9216,        13,         0,    1.68,chromobius,a531c234232457d726b5a1c54e5060adc9de1e39ba8612280364d5e97fe72b9f,"{""d"":9,""p"":0.0005736152510448681,""r"":36}",
     12288,         6,         0,    2.25,chromobius,a531c234232457d726b5a1c54e5060adc9de1e39ba8612280364d5e97fe72b9f,"{""d"":9,""p"":0.0005736152510448681,""r"":36}",
   2296832,        20,         0,   119.8,chromobius,b5851194cf290fd709500745feca8dc49bcfa22d4359a14ae15a712ab4fa5c35,"{""d"":9,""p"":0.00016102620275609394,""r"":36}",
     17408,        14,         0,    3.16,chromobius,a531c234232457d726b5a1c54e5060adc9de1e39ba8612280364d5e97fe72b9f,"{""d"":9,""p"":0.0005736152510448681,""r"":36}",
    149504,        66,         0,    23.1,chromobius,9d0476e44504ea42c90914d9139eb472c15d27ebc36193e96fd23d4ae522fef0,"{""d"":9,""p"":0.0004893900918477494,""r"":36}",
     24576,        14,         0,    4.44,chromobius,a531c234232457d726b5a1c54e5060adc9de1e39ba8612280364d5e97fe72b9f,"{""d"":9,""p"":0.0005736152510448681,""r"":36}",
    252928,        63,         0,    32.2,chromobius,6d41e118d1a362c7e7053d396bba9ba23f4a95e7f59e9b24df6c614891a07073,"{""d"":9,""p"":0.00041753189365604,""r"":36}",
     33792,        24,         0,    6.13,chromobius,a531c234232457d726b5a1c54e5060adc9de1e39ba8612280364d5e97fe72b9f,"{""d"":9,""p"":0.0005736152510448681,""r"":36}",
   2160640,        37,         0,   119.8,chromobius,6687fea3cc864593b490e109dc3cba5edc69f7a41cc6c37a5e4e634b7332917b,"{""d"":9,""p"":0.00018873918221350977,""r"":36}",
    674816,        61,         0,    63.0,chromobius,30d092a27127e07d56becbbf1546af9bdf9fdd9ded693d4bc16433098a42466d,"{""d"":9,""p"":0.0003039195382313198,""r"":36}",
    602112,        83,         0,    62.9,chromobius,742af1cb29ef6ea93558332c302ac2b3ef6b21d1638a1ee669c7704ffb700372,"{""d"":9,""p"":0.0003562247890262444,""r"":36}",
     47104,        36,         0,    8.47,chromobius,a531c234232457d726b5a1c54e5060adc9de1e39ba8612280364d5e97fe72b9f,"{""d"":9,""p"":0.0005736152510448681,""r"":36}",
     65536,        47,         0,    11.8,chromobius,a531c234232457d726b5a1c54e5060adc9de1e39ba8612280364d5e97fe72b9f,"{""d"":9,""p"":0.0005736152510448681,""r"":36}",
    210944,        88,         0,    32.2,chromobius,9d0476e44504ea42c90914d9139eb472c15d27ebc36193e96fd23d4ae522fef0,"{""d"":9,""p"":0.0004893900918477494,""r"":36}",
     91136,        61,         0,    16.5,chromobius,a531c234232457d726b5a1c54e5060adc9de1e39ba8612280364d5e97fe72b9f,"{""d"":9,""p"":0.0005736152510448681,""r"":36}",
    364544,        85,         0,    45.1,chromobius,6d41e118d1a362c7e7053d396bba9ba23f4a95e7f59e9b24df6c614891a07073,"{""d"":9,""p"":0.00041753189365604,""r"":36}",
    126976,       108,         0,    23.1,chromobius,a531c234232457d726b5a1c54e5060adc9de1e39ba8612280364d5e97fe72b9f,"{""d"":9,""p"":0.0005736152510448681,""r"":36}",
    293888,       138,         0,    45.0,chromobius,9d0476e44504ea42c90914d9139eb472c15d27ebc36193e96fd23d4ae522fef0,"{""d"":9,""p"":0.0004893900918477494,""r"":36}",
   1502208,        75,         0,   119.9,chromobius,0dfcdd01ff4b129ab320feaad1507a83a0f4fb7df5fe137633177dbc129fb064,"{""d"":9,""p"":0.0002592943797404667,""r"":36}",
   1721344,        52,         0,   119.9,chromobius,b2fdedaf2736c49aeeac6ff3824ec0c0e2579b4bfa3da33f49b4a4ea803176fa,"{""d"":9,""p"":0.000221221629107045,""r"":36}",
    959488,        67,         0,    88.1,chromobius,30d092a27127e07d56becbbf1546af9bdf9fdd9ded693d4bc16433098a42466d,"{""d"":9,""p"":0.0003039195382313198,""r"":36}",
    180224,       124,         0,    32.3,chromobius,a531c234232457d726b5a1c54e5060adc9de1e39ba8612280364d5e97fe72b9f,"{""d"":9,""p"":0.0005736152510448681,""r"":36}",
   3430400,        11,         0,   119.6,chromobius,d435b0738dddff8c9c97098fbc8c7601cea70b25c1fde457f60a1d44276b0181,"{""d"":9,""p"":0.0001,""r"":36}",
    850944,       121,         0,    88.1,chromobius,742af1cb29ef6ea93558332c302ac2b3ef6b21d1638a1ee669c7704ffb700372,"{""d"":9,""p"":0.0003562247890262444,""r"":36}",
   3072000,        15,         0,   119.6,chromobius,bb28022bf77a548706203d2a8e339b5057b78055ca6aad7d1ae7a7ea4ee6aa4b,"{""d"":9,""p"":0.00011721022975334806,""r"":36}",
   2570240,        17,         0,   119.7,chromobius,fed76d20d5fd81bb6f542ec7d6f52dfb462d8fe8219a1fa3276e2c0348ad7d17,"{""d"":9,""p"":0.00013738237958832623,""r"":36}",
    500736,       113,         0,    63.0,chromobius,6d41e118d1a362c7e7053d396bba9ba23f4a95e7f59e9b24df6c614891a07073,"{""d"":9,""p"":0.00041753189365604,""r"":36}",
   2331648,        29,         0,   119.8,chromobius,b5851194cf290fd709500745feca8dc49bcfa22d4359a14ae15a712ab4fa5c35,"{""d"":9,""p"":0.00016102620275609394,""r"":36}",
   2119680,        36,         0,   119.8,chromobius,6687fea3cc864593b490e109dc3cba5edc69f7a41cc6c37a5e4e634b7332917b,"{""d"":9,""p"":0.00018873918221350977,""r"":36}",
    416768,       193,         0,    63.0,chromobius,9d0476e44504ea42c90914d9139eb472c15d27ebc36193e96fd23d4ae522fef0,"{""d"":9,""p"":0.0004893900918477494,""r"":36}",
    257024,       214,         0,    45.1,chromobius,a531c234232457d726b5a1c54e5060adc9de1e39ba8612280364d5e97fe72b9f,"{""d"":9,""p"":0.0005736152510448681,""r"":36}",
   1541120,        93,         0,   119.8,chromobius,0dfcdd01ff4b129ab320feaad1507a83a0f4fb7df5fe137633177dbc129fb064,"{""d"":9,""p"":0.0002592943797404667,""r"":36}",
    718848,       179,         0,    88.2,chromobius,6d41e118d1a362c7e7053d396bba9ba23f4a95e7f59e9b24df6c614891a07073,"{""d"":9,""p"":0.00041753189365604,""r"":36}",
    351232,       269,         0,    63.1,chromobius,a531c234232457d726b5a1c54e5060adc9de1e39ba8612280364d5e97fe72b9f,"{""d"":9,""p"":0.0005736152510448681,""r"":36}",
   1681408,        40,         0,   119.8,chromobius,b2fdedaf2736c49aeeac6ff3824ec0c0e2579b4bfa3da33f49b4a4ea803176fa,"{""d"":9,""p"":0.000221221629107045,""r"":36}",
   1309696,       111,         0,   119.9,chromobius,30d092a27127e07d56becbbf1546af9bdf9fdd9ded693d4bc16433098a42466d,"{""d"":9,""p"":0.0003039195382313198,""r"":36}",
   3490816,         7,         0,   119.6,chromobius,d435b0738dddff8c9c97098fbc8c7601cea70b25c1fde457f60a1d44276b0181,"{""d"":9,""p"":0.0001,""r"":36}",
